"x0","y0","c0","x1","y1","c1","x2","y2","c2","x3","y3","c3","x4","y4","c4","x5","y5","c5","x6","y6","c6","x7","y7","c7","x8","y8","c8","x9","y9","c9","x10","y10","c10","x11","y11","c11","x12","y12","c12","x13","y13","c13","x14","y14","c14","x15","y15","c15","x16","y16","c16","x17","y17","c17","x18","y18","c18","x19","y19","c19","x20","y20","c20","x21","y21","c21","x22","y22","c22","x23","y23","c23","x24","y24","c24"
432.374,108.835,0.936945,454.581,184.533,0.837135,410.247,202.757,0.793777,419.345,287.566,0.798719,453.241,339.828,0.764685,498.966,171.422,0.773811,527.668,261.485,0.735729,492.422,325.417,0.707878,476.831,330.673,0.603153,445.501,337.141,0.59953,416.787,381.57,0.688156,0,0,0,509.424,328.046,0.608242,525.021,371.084,0.674909,518.532,476.813,0.10338,420.673,102.299,0.89053,438.952,98.381,0.901052,411.496,120.586,0.909948,454.544,106.212,0.883286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,109,1,455,185,1,410,203,1,419,288,1,453,340,1,499,171,1,528,261,1,492,325,1,477,331,1,446,337,1,417,382,1,0,0,0,509,328,1,525,371,1,519,477,1,421,102,1,439,98,1,411,121,1,455,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,109,1,456,185,1,410,201,1,420,288,1,452,340,1,500,171,1,529,261,1,492,325,1,477,330,1,446,337,1,416,387,1,0,0,0,509,328,1,522,376,1,516,477,1,423,101,1,441,97,1,413,120,1,457,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,108,1,459,184,1,413,199,1,422,287,1,453,341,1,503,171,1,532,261,1,491,327,1,477,329,1,445,336,1,413,384,1,0,0,0,508,329,1,517,380,1,512,477,1,427,100,1,445,96,1,416,116,1,461,104,1,0,0,0,0,0,0,516,477,1,0,0,0,0,0,0,0,0,0
440,107,1,462,183,1,416,197,1,423,286,1,452,340,1,506,171,1,535,261,1,492,326,1,477,328,1,444,335,1,412,381,1,423,477,1,507,330,1,513,385,1,507.753,476.96,0,431,98,1,447,96,1,422,113,1,466,102,1,0,0,0,0,0,0,512.969,476.968,0,0,0,0,0,0,0,0,0,0
444,106,1,465,182,1,419,195,1,424,285,1,452,342,1,512,171,1,538,261,1,493,325,1,479,330,1,446,335,1,409,380,1,421,477,1,510,331,1,507,402,1,503.689,476.913,0,436,96,1,452,94,1,427,111,1,471,102,1,0,0,0,0,0,0,510.662,476.938,0,0,0,0,0,0,0,0,0,0
448,105,1,468,182,1,422,194,1,425,285,1,451,341,1,515,171,1,541,261,1,494,324,1,482,337,1,448,336,1,406,379,1,419,477,1,511,334,1,504,401,1,501.426,476.863,0,438,96,1,457,92,1,432,109,1,476,102,1,0,0,0,0,0,0,509.279,476.912,0,0,0,0,0,0,0,0,0,0
450,104,1,469,182,1,424,193,1,426,285,1,451,341,1,516,171,1,542,265,1,494,323,1,482,336,1,448,336,1,405,379,1,417.754,477.078,0,510,334,1,500,383,1,500.915,476.852,0,440,95,1,460,91,1,435,108,1,479,102,1,0,0,0,0,0,0,508.897,476.9,0,0,0,0,0,0,0,0,0,0
457,102,1,474,181,1,429,189,1,427,281,1,450,338,1,521,172,1,546,267,1,491,322,1,480,335,1,446,334,1,401,378,1,419,477,1,508,335,1,496,405,1,497.731,476.783,0,448,93,1,467,89,1,442,106,1,487,101,1,0,0,0,0,0,0,505.084,476.859,0,0,0,0,0,0,0,0,0,0
459,102,1,475,181,1,430,188,1,428,281,1,451,340,1,523,172,1,547,268,1,491,321,1,482,336,1,448,335,1,400,378,1,418.054,477.016,0,510,337,1,495,383,1,497,477,1,450,92,1,470,89,1,445,105,1,489,101,1,0,0,0,0,0,0,504.273,476.851,0,0,0,0,0,0,0,0,0,0
